absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members
182,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",200,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[34755143, 187670429, 326048983, 539296723]"
183,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",201,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[342789658, 1917411888, 2225149112, 3160436191, 785695115981357056]"
184,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",202,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[38126579, 716743071883341824, 814503149427826688]"
185,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",241,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[18220818, 50168197, 1482677521, 816366184870219800, 818328964217249800]"
186,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",204,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[88951664, 720008230412410885, 720008230412410900]"
187,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",252,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[76093, 24854898, 3220868690]"
188,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",206,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",8,"['travelban', 'maga', 'art_bxlart', 'trump', 'banislam_bansharia', 'immigrationban', 'payment', 'muslim', 'isis_sendthemback', 'banislam', 'noamnesty_deportterrorist', 'noamnesty']","[20738289, 782571303798771716, 823689986373455873]"
189,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",207,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[16174163, 48111419, 374932849]"
190,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",208,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[14085040, 15736836, 118362962]"
191,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",209,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[100185915, 440724583, 1328672311]"
192,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",239,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[374102346, 544874430, 1327843160]"
193,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",210,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[938847229, 776108269526016000, 778699826636529672]"
194,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",211,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[24677397, 1619798160, 2577636960]"
195,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",212,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[294176860, 1017498714, 3948602175]"
196,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",213,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[236494277, 2174771983, 806879544279871488]"
197,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",214,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[34324848, 1122139278, 1877233567, 3066762662]"
198,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",215,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[194594772, 2240363596, 723177144470409216, 805968799031758849]"
199,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",247,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[20366290, 413407657, 815238459002654700]"
200,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",235,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[4862290919, 820618828103159800, 824089961905397800]"
201,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",216,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[2197192819, 2456233212, 3414404293]"
202,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",218,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[473052225, 1957630069, 738743669801508900, 806483339729338368]"
203,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",220,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[30180284, 50816050, 2969992499]"
204,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",221,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[301580029, 518740542, 1978549290, 816740064495620100]"
205,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",223,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[15375209, 15872418, 250529087]"
206,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",224,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[2548751449, 3519523275, 822408697213239300]"
207,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",225,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3402097235, 713564619483164672, 725870553853100032]"
208,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",226,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3070465286, 3355995095, 4065570080, 813037940704153600]"
209,5,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",227,0,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",12,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[1659800905, 830373537110228995, 830373537110229000]"
210,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",228,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[378004583, 4898366206, 759999409178366000]"
211,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",229,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[26773353, 599857189, 4759057768]"
212,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",230,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[731118334561947600, 817862334614044672, 826812832582946817]"
213,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",231,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[208711400, 242463076, 4699304792]"
214,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",233,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[585341968, 2876051585, 2876194565]"
215,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",234,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[1360077103, 2595075732, 3102592241]"
216,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",240,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[1365245598, 721421306852298800, 737061962614329344, 743430370662617088]"
217,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",244,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2530140846, 2816849778, 3577871723]"
218,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",245,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[2943704976, 777651801839378400, 828737973784948736]"
219,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",246,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[3249051822, 4585824614, 4882200414]"
220,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",248,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2369186394, 2993167586, 3004622540]"
221,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",249,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[16248209, 1523670222, 747234744857825280]"
222,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",250,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[23236250, 2302866931, 762499712729526300]"
223,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",253,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[2304694279, 705297432444162048, 705304099588182018]"
224,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",254,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[825290342891151360, 825684352545730600, 825741394723663900, 826091470373404672]"
